"","2e070561ea8eb266cdb818df4837b234","3e2b681ffae0ed2c911d10f5f716b116","c79571f3987b7d0a02e80a0418cdce2d","06aee5e3c065195c96c0de9465f5052f","28846dfd572c11045b653ec2be287fd6","169489f5b0e35f43b973323cb38640d3","5293347307ba2273128ff49ef667c2e2","b80a21aea5f044c6d6ec228e90462724","31d7fc796fb54e2e2a55100f6aa965db","063f3e9209364b3e9f1631e9d1f5bc07","02b635ee4494e4d6d8c5a2e777790528","ca678c5eebd8cd6d2b9fd79b2b7b482d","f842025ead49bc149ae74134c714ba81","aa77c594b7d0cfa43d014f6dbdcfba08","6a0de93f13432aad8fedeebd7dbb6f8b","d43ccb6a8cecd300a6155e0cc00759da","f0be022fb4a534c825036c055e1d2918","8ac23e46b3bc640932b9da4b6bbaac7d","a76587d17ddcd2c38f4d2ebc59d94d97","e97896d9224d3b17bfff51bd80155dbe","967ed838965959e0a244e9be64d44344","684d5fbaa7947f241ffbea26d575032a","108ef8bafa0d865104d187205911c216","0e3667b0768c3794c8cec0839fdf7a30","bdc63ca5361cf55830e3850bd89815e1","ce4781d01654d0105b82fc5b808f0872","b9440453a1aab38262b8122866e953d8","12d1a58b118e5f82dad066f2fb1fcb35","2b61189ad33aa825080791152e978e1a","26ff0f4f70e92f14c7d20c9cdbb6e0ef","ee27c546bcb886bb6a5db8baab68a0b0","a2c518e020bbc8d47269b1c966450330","2394a32611cd45b2bf20d8c4d58edd59","bdc54ec0731a445a7aa71b882c3b1f16","02efeaf502eb1c9086fc898393199d37","320eff9539748e26e4c8e6b21dce6017","68c572fb9f67cb5219199ba505777d32","d0c97b88ec2308ca2b6b211c505796a5","6e9d2e50b259c8c0db96f00d696666df","7e5e247a2aae3a5a65d2a9fb1d4d402a","44e7108b2bc72f3fcf45615e8d374f7b","48604aed7a32d0dc1c918d621dd693ad","1b5484df9e03fc1d9e1412d8eccef25a","1781f50fbe64909dc5a3d0cf9ea0586c","fd5d69131b95d7e623d7cd64bff82425","8694543aa0cd99f2ab1d8c5e3b0ca23c","45bfbb39593a43fdc7391ab9f675bcf3","4fe27c10c38f825c0905341cc4a6d9ce","3567e5a64486c96424441a2684fb9e10","1f7f497d7ceb8885e0b8a088510c7fa2","b9fb1e8677428af05aa64f6f3b9ed980","223522aae682578b0dcb9d6d99a95679","dbb5ae671529f5ced0359caf945a775c","3f1269434afa9dab4be724760db82e08","81f53f73e445a4768f441bc4b91d6a49","c708d313b7532173eb569a8ddf61ea38","5ff02a958c9ab5f547df454408adfe6c","2cf84912590c72b79ce5b3c54bd63c2c","5410215af645a2a558adf0f36164d32d","158e2dc90c82adbac6b7c806b506d16c","9119f2bd67b9d6bc167c141e5b29b9ac","8013c556db1cdcaf5fbaf870f916655c","a32d8e2a72363c636e758682643da778","2cc4db072a0588f77ed3c65fc6ce673c","8eb4026d1a9f982d80838fbfeb9b96db","f526d9debaf848560d6b81698a406cfd","4d828e91df5db131843184bf1041a115","9939b115210f25688db2cadfd1a7e4be","d3e075636936d4456e2cf4ceabc3ac05","bfe339363dfb7aeb0dbf928bc59f3914","7928a20c4bdd27e688516b7b857b1eb5","32ae960323ec2e20df4c1b4a9febcaa4","59b6c1921754b7a4ca9b532db2791d45","0636becebc29634eaa49e062ee0e7955","056d13e41e7768f4fea37f020f31223a","8abd63757c69cd216e15efbde8ee27ce","5209bf6f6396b6d6f8819f7c76a25e4d","200844a495b5fd43dd3d43b0f04d6776","a6a60ae8b26f2910269437265679da88","41697c24be2dcd1cff1410ce05ef35c3","325d765229bdb44eb3fb71c9b36f4b6f","7a319d4f05f2d57986e9742c389d2394","27de9fcae0008fad3eac16305f489ce8","fa57fe47154edf3f21ad07b730003c4b","7df9f3771bcb8b6da7ba7b1d0de6f602","755b067a58fadc0bf2f437420a5ca3e8"
"BP.8.2",1.15335839977388,1.5595656670196,1.13484888301376,0.939176722717371,1.69721081029613,2.03378553031198,1.40113760532181,0.903817548390321,0.936654495858814,-2.70012892798342,-2.5055598018934,-1.89325558805372,-2.49571700137601,-2.57798831579584,-2.3223504082715,2.49883179264409,-2.17333690843456,-2.08967645050277,-2.15874074488313,-2.30837445923594,1.0155595192384,-1.99305471420003,-1.33125160581136,1.20016625147482,-1.26416473051632,1.11541425637096,-1.23432123904168,-1.89739824995037,-1.23832321165468,-1.83023441869848,-1.43242472010696,-1.13219695657966,-1.83825752263165,-1.59366772622132,-1.24261696587151,-1.65457038322555,-1.61204841450092,-1.42362052876886,-1.80689715915091,-1.82397575993059,-1.51607632473283,-1.17365460980236,-1.35271324055475,-1.30644126492578,-1.96655518188025,-1.35675516630288,-1.46104830822308,-1.37190011190125,-1.32344091603298,-1.40981201957423,-1.42883271630114,-1.27132834214576,-1.69995776606977,2.48314205038132,-1.50694312309725,3.21850240913145,-1.75794209250262,-1.50015987124139,1.64856198409013,-1.4208529519157,-1.35686635012922,3.34915886740373,-1.19665683382529,-1.47788593434323,-1.47384731194573,-1.07290328617261,-0.95002333194124,-1.38469453445201,-1.25268171733139,-1.10437444157585,-0.932381117589977,-0.951334037299168,-1.06372799955505,-1.13549901619956,-1.04451672592481,-1.03543137041852,-0.950292545606905,-0.892704851724993,2.20715292671416,-1.01311796172343,-0.891754316321458,-1.16233006988509,-0.933795275270557,-1.14665113800375,-1.0002516553346,-1.04476662136067
"BP.8.3",1.46521400875973,2.15848122261643,1.56185583489668,1.43200700226428,1.94743532021301,-3.3867494689603,2.03738661927814,1.29913028503447,2.21260079980984,-2.70012892798342,-2.5055598018934,-0.10149611882567,-2.49571700137601,-2.57798831579584,-2.3223504082715,-2.76902636641924,-2.17333690843456,-2.08967645050277,-2.15874074488313,-2.30837445923594,1.35203175585961,2.1500800121915,-1.33125160581136,1.39020985436269,-1.26416473051632,1.67330739099494,-1.23432123904168,-1.89739824995037,-1.23832321165468,-1.83023441869848,-1.43242472010696,-1.13219695657966,-1.83825752263165,-1.59366772622132,-1.24261696587151,-1.65457038322555,-1.61204841450092,-1.42362052876886,-1.80689715915091,-1.82397575993059,-1.51607632473283,-1.17365460980236,-1.35271324055475,-1.30644126492578,2.49935293677433,-1.35675516630288,-1.46104830822308,-1.37190011190125,1.62099806313346,-1.40981201957423,-1.42883271630114,-1.27132834214576,2.0377118522136,-1.89888458429256,4.36798760775478,2.78657072783512,-1.75794209250262,-1.50015987124139,1.78576310560361,-1.4208529519157,-1.35686635012922,-1.03286776727015,-1.19665683382529,2.91656322032921,-1.47384731194573,-1.07290328617261,-0.95002333194124,3.12616497206484,-1.25268171733139,-1.10437444157585,-0.932381117589977,-0.951334037299168,-1.06372799955505,-1.13549901619956,-1.04451672592481,-1.03543137041852,-0.950292545606905,-0.892704851724993,-1.05094361130732,-1.01311796172343,-0.891754316321458,-1.16233006988509,-0.933795275270557,-1.14665113800375,-1.0002516553346,-1.04476662136067
"EF.1.2",0.852828184844247,1.23524946138804,0.910448260509499,0.750465367824646,1.35582455887249,1.72523831939624,1.11640104309978,0.712363508033094,1.28583876806839,-2.70012892798342,-2.5055598018934,-1.89325558805372,1.7237907038001,1.65611818880142,-2.3223504082715,2.11377555616713,-2.17333690843456,-2.08967645050277,-2.15874074488313,-2.30837445923594,0.435741023985456,2.40139444047241,-1.33125160581136,0.950511574612279,-1.26416473051632,0.901266267965328,-1.23432123904168,2.43333509033596,-1.23832321165468,2.40387208589878,-1.43242472010696,-1.13219695657966,2.75686232750294,-1.59366772622132,-1.24261696587151,-1.65457038322555,2.95229977696692,-1.42362052876886,2.32023722589419,2.90341205878175,-1.51607632473283,-1.17365460980236,-1.35271324055475,-1.30644126492578,-1.96655518188025,-1.35675516630288,-1.46104830822308,-1.37190011190125,-1.32344091603298,-1.40981201957423,-1.42883271630114,-1.27132834214576,-1.69995776606977,-1.89888458429256,-1.50694312309725,2.95539159741017,-1.75794209250262,-1.50015987124139,-1.87779854052604,-1.4208529519157,-1.35686635012922,-1.03286776727015,-1.19665683382529,-1.47788593434323,-1.47384731194573,-1.07290328617261,-0.95002333194124,-1.38469453445201,-1.25268171733139,-1.10437444157585,-0.932381117589977,-0.951334037299168,3.18476724249431,-1.13549901619956,-1.04451672592481,-1.03543137041852,-0.950292545606905,-0.892704851724993,-1.05094361130732,-1.01311796172343,-0.891754316321458,-1.16233006988509,-0.933795275270557,-1.14665113800375,-1.0002516553346,-1.04476662136067
"EF.12.2",-4.30622711437028,-4.06805544667104,-4.15845594171073,-4.11706908263094,-3.62090918354808,-3.3867494689603,-4.01939739395048,-3.97898437419605,-3.26803812353215,-2.70012892798342,-2.5055598018934,-1.89325558805372,2.54770811554324,-2.57798831579584,-2.3223504082715,-2.76902636641924,-2.17333690843456,-2.08967645050277,-2.15874074488313,-2.30837445923594,-3.30192859429791,2.51780479231682,-1.33125160581136,-3.25418104477869,-1.26416473051632,-3.30342635142564,-1.23432123904168,2.37926786906568,-1.23832321165468,2.71306036357152,-1.43242472010696,-1.13219695657966,2.78671529065262,2.66901215081999,-1.24261696587151,-1.65457038322555,2.6506314625404,3.11967425350114,2.69291251117936,2.71931902233942,-1.51607632473283,-1.17365460980236,3.28201574767489,-1.30644126492578,-1.96655518188025,2.97397817398345,-1.46104830822308,2.94558800163506,-1.32344091603298,1.92239249060098,2.9656164383713,2.90305892774987,-1.69995776606977,-1.89888458429256,-1.50694312309725,-1.67933739081946,-1.75794209250262,-1.50015987124139,-1.87779854052604,-1.4208529519157,-1.35686635012922,-1.03286776727015,-1.19665683382529,-1.47788593434323,3.13132287404236,-1.07290328617261,-0.95002333194124,-1.38469453445201,-1.25268171733139,-1.10437444157585,-0.932381117589977,-0.951334037299168,-1.06372799955505,-1.13549901619956,-1.04451672592481,2.51991669107089,-0.950292545606905,2.89148478219327,3.78533829564416,-1.01311796172343,-0.891754316321458,-1.16233006988509,-0.933795275270557,-1.14665113800375,3.55362523626594,-1.04476662136067
"EF.13.2",-4.30622711437028,-4.06805544667104,-4.15845594171073,-4.11706908263094,-3.62090918354808,-3.3867494689603,-4.01939739395048,-3.97898437419605,-3.26803812353215,-2.70012892798342,-2.5055598018934,-1.89325558805372,-2.49571700137601,-2.57798831579584,-2.3223504082715,-2.76902636641924,-2.17333690843456,-2.08967645050277,-2.15874074488313,-2.30837445923594,-3.30192859429791,-1.99305471420003,-1.33125160581136,-3.25418104477869,-1.26416473051632,-3.30342635142564,-1.23432123904168,-1.89739824995037,-1.23832321165468,-1.83023441869848,-1.43242472010696,-1.13219695657966,-1.83825752263165,-1.59366772622132,-1.24261696587151,-1.65457038322555,-1.61204841450092,-1.42362052876886,-1.80689715915091,-1.82397575993059,-1.51607632473283,-1.17365460980236,-1.35271324055475,-1.30644126492578,-1.96655518188025,-1.35675516630288,-1.46104830822308,-1.37190011190125,-1.32344091603298,-1.40981201957423,-1.42883271630114,-1.27132834214576,-1.69995776606977,2.99146454392919,-1.50694312309725,-1.67933739081946,-1.75794209250262,-1.50015987124139,-1.87779854052604,-1.4208529519157,-1.35686635012922,-1.03286776727015,-1.19665683382529,-1.47788593434323,-1.47384731194573,-1.07290328617261,-0.95002333194124,-1.38469453445201,-1.25268171733139,-1.10437444157585,-0.932381117589977,-0.951334037299168,-1.06372799955505,-1.13549901619956,-1.04451672592481,-1.03543137041852,-0.950292545606905,-0.892704851724993,-1.05094361130732,-1.01311796172343,-0.891754316321458,-1.16233006988509,-0.933795275270557,-1.14665113800375,-1.0002516553346,-1.04476662136067
"EF.15.2",1.29957495192572,1.21514828206695,1.33460550162982,1.23003844808653,1.13268100755828,-3.3867494689603,0.964209227757856,1.30421935454194,2.12558942282021,-2.70012892798342,-2.5055598018934,-1.89325558805372,-2.49571700137601,-2.57798831579584,-2.3223504082715,1.34184749775407,-2.17333690843456,-2.08967645050277,-2.15874074488313,-2.30837445923594,1.25194829730263,-1.99305471420003,-1.33125160581136,1.45534915653365,-1.26416473051632,0.64781736715579,-1.23432123904168,-1.89739824995037,-1.23832321165468,-1.83023441869848,-1.43242472010696,-1.13219695657966,-1.83825752263165,-1.59366772622132,-1.24261696587151,-1.65457038322555,-1.61204841450092,-1.42362052876886,-1.80689715915091,-1.82397575993059,3.16605490239139,-1.17365460980236,-1.35271324055475,2.99762382827839,-1.96655518188025,-1.35675516630288,2.96976849062023,0.930684981092792,3.31128807219666,-1.40981201957423,-1.42883271630114,-1.27132834214576,-1.69995776606977,-1.89888458429256,2.65193996026242,-1.67933739081946,-1.75794209250262,3.07455110726199,-1.87779854052604,-1.4208529519157,3.40530758466854,-1.03286776727015,3.05183840822407,-1.47788593434323,2.4179729861649,-1.07290328617261,-0.95002333194124,-1.38469453445201,2.98142478726587,-1.10437444157585,-0.932381117589977,3.0559991479333,2.9616236911801,2.81574470238186,2.82668428498308,-1.03543137041852,-0.950292545606905,-0.892704851724993,-1.05094361130732,-1.01311796172343,-0.891754316321458,3.33747960044517,3.49702152357276,3.21005768868584,-1.0002516553346,3.114116461999
"EF.15.3",1.58541709745549,1.21514828206695,1.51486732546076,1.71481339465258,2.28172414985328,2.11858206697206,1.1338942005473,1.25212424265854,1.40479071092975,2.76370287704219,2.51172003492153,3.21268988584686,2.26645693342175,2.56950616101761,2.38717979304083,-2.76902636641924,3.11996791628993,3.3039510958496,2.18506467697055,2.60428042650011,1.37090024016399,-1.99305471420003,-1.33125160581136,1.04988404842548,-1.26416473051632,0.703906833806833,-1.23432123904168,-1.89739824995037,-1.23832321165468,-1.83023441869848,2.96202443456548,-1.13219695657966,-1.83825752263165,-1.59366772622132,-1.24261696587151,3.22823153936082,-1.61204841450092,-1.42362052876886,-1.80689715915091,-1.82397575993059,2.82772909712085,-1.17365460980236,-1.35271324055475,2.86794600496985,-1.96655518188025,-1.35675516630288,2.98160294826723,-1.37190011190125,3.55936100655339,-1.40981201957423,-1.42883271630114,-1.27132834214576,-1.69995776606977,-1.89888458429256,3.42753081003344,-1.67933739081946,-1.75794209250262,2.91868073655521,-1.87779854052604,2.38580953785462,3.37052146858312,3.95073885443818,2.51691523287902,-1.47788593434323,3.3052761811658,-1.07290328617261,-0.95002333194124,-1.38469453445201,3.18996953915893,3.53035454665379,-0.932381117589977,-0.951334037299168,-1.06372799955505,-1.13549901619956,-1.04451672592481,-1.03543137041852,-0.950292545606905,-0.892704851724993,-1.05094361130732,-1.01311796172343,-0.891754316321458,-1.16233006988509,-0.933795275270557,-1.14665113800375,-1.0002516553346,-1.04476662136067
"EF.18.2",1.14481133919542,0.180439795378322,1.02332760858135,0.73496118128868,1.42251593337116,-3.3867494689603,0.840415010411192,0.948269310961155,1.81336624145231,-2.70012892798342,-2.5055598018934,-1.89325558805372,-2.49571700137601,2.19269630866983,-2.3223504082715,1.63769288084501,-2.17333690843456,-2.08967645050277,-2.15874074488313,-2.30837445923594,0.741122673536637,-1.99305471420003,-1.33125160581136,0.888953681612846,-1.26416473051632,0.193081210040842,-1.23432123904168,-1.89739824995037,-1.23832321165468,-1.83023441869848,-1.43242472010696,-1.13219695657966,-1.83825752263165,-1.59366772622132,-1.24261696587151,-1.65457038322555,-1.61204841450092,-1.42362052876886,-1.80689715915091,-1.82397575993059,-1.51607632473283,-1.17365460980236,-1.35271324055475,-1.30644126492578,-1.96655518188025,-1.35675516630288,-1.46104830822308,-1.37190011190125,-1.32344091603298,-1.40981201957423,-1.42883271630114,-1.27132834214576,-1.69995776606977,-1.89888458429256,-1.50694312309725,-1.67933739081946,-1.75794209250262,-1.50015987124139,-1.87779854052604,-1.4208529519157,3.68655876679003,-1.03286776727015,-1.19665683382529,-1.47788593434323,2.73084530744524,-1.07290328617261,-0.95002333194124,-1.38469453445201,-1.25268171733139,-1.10437444157585,-0.932381117589977,-0.951334037299168,3.12592674247138,3.77715586953649,2.76214576384551,-1.03543137041852,-0.950292545606905,-0.892704851724993,1.9935788264161,-1.01311796172343,-0.891754316321458,2.93201449233701,-0.933795275270557,3.15741395520042,2.40094572632756,-1.04476662136067
"EF.18.3",-4.30622711437028,-0.890001616323091,-4.15845594171073,-4.11706908263094,-3.62090918354808,-3.3867494689603,-4.01939739395048,-3.97898437419605,-3.26803812353215,-2.70012892798342,-2.5055598018934,-1.89325558805372,-2.49571700137601,-2.57798831579584,-2.3223504082715,-2.76902636641924,-2.17333690843456,-2.08967645050277,-2.15874074488313,-2.30837445923594,-3.30192859429791,2.41366453306422,-1.33125160581136,-3.25418104477869,-1.26416473051632,-3.30342635142564,-1.23432123904168,-1.89739824995037,-1.23832321165468,-1.83023441869848,-1.43242472010696,-1.13219695657966,-1.83825752263165,-1.59366772622132,-1.24261696587151,-1.65457038322555,-1.61204841450092,-1.42362052876886,-1.80689715915091,-1.82397575993059,-1.51607632473283,-1.17365460980236,-1.35271324055475,-1.30644126492578,-1.96655518188025,-1.35675516630288,-1.46104830822308,-1.37190011190125,-1.32344091603298,-1.40981201957423,-1.42883271630114,-1.27132834214576,-1.69995776606977,-1.89888458429256,-1.50694312309725,-1.67933739081946,-1.75794209250262,-1.50015987124139,-1.87779854052604,-1.4208529519157,-1.35686635012922,-1.03286776727015,-1.19665683382529,-1.47788593434323,2.4579783207786,-1.07290328617261,-0.95002333194124,-1.38469453445201,-1.25268171733139,-1.10437444157585,-0.932381117589977,-0.951334037299168,4.64338226519383,3.53732981826234,2.76214576384551,3.28205674311779,-0.950292545606905,-0.892704851724993,-1.05094361130732,-1.01311796172343,-0.891754316321458,2.68781753182496,-0.933795275270557,2.96422272616956,3.88255026725177,-1.04476662136067
"EF.3.2",-4.30622711437028,-4.06805544667104,-4.15845594171073,-4.11706908263094,-3.62090918354808,-3.3867494689603,-4.01939739395048,-3.97898437419605,-3.26803812353215,-2.70012892798342,-2.5055598018934,-1.89325558805372,-2.49571700137601,-2.57798831579584,-2.3223504082715,-2.76902636641924,-2.17333690843456,-2.08967645050277,-2.15874074488313,-2.30837445923594,-3.30192859429791,5.08359910124392,-1.33125160581136,-3.25418104477869,-1.26416473051632,-3.30342635142564,-1.23432123904168,5.1901754556076,-1.23832321165468,5.0835029319612,-1.43242472010696,-1.13219695657966,4.9795730488225,5.34655474289832,-1.24261696587151,-1.65457038322555,5.23595686007545,4.5476413110216,5.13911683194832,4.9582162960762,-1.51607632473283,-1.17365460980236,4.70874367837327,-1.30644126492578,2.82923536371649,4.55674783933539,-1.46104830822308,4.75496907221293,-1.32344091603298,5.53716397256119,4.58488243974167,4.53380662677073,2.93477122215987,2.79246329793658,-1.50694312309725,2.73950321697713,2.64877715476164,-1.50015987124139,2.87579165058033,-1.4208529519157,-1.35686635012922,-1.03286776727015,-1.19665683382529,2.69650133555241,-1.47384731194573,-1.07290328617261,2.78764628634213,2.94603880583432,-1.25268171733139,-1.10437444157585,3.24200615230566,-0.951334037299168,-1.06372799955505,-1.13549901619956,-1.04451672592481,-1.03543137041852,-0.950292545606905,-0.892704851724993,3.65858659000501,3.72308048667106,-0.891754316321458,-1.16233006988509,-0.933795275270557,-1.14665113800375,-1.0002516553346,-1.04476662136067
"EF.33.2",1.86128937651806,2.047836678812,1.9552262381215,1.80985694333947,1.78626258791204,2.60221194792956,2.01368882784832,1.96643623441053,2.72092329335771,3.25311440630436,3.33217064527254,3.81717142932114,3.13190411231463,3.38301702382743,3.58301143978307,3.21238784483524,3.40639291755166,3.64366482639498,3.48670615276011,3.20101387739204,1.92381807941529,-1.99305471420003,-1.33125160581136,2.0590249342631,-1.26416473051632,1.80251912247494,-1.23432123904168,-1.89739824995037,-1.23832321165468,-1.83023441869848,4.3452276031157,-1.13219695657966,-1.83825752263165,-1.59366772622132,-1.24261696587151,3.06392848806955,-1.61204841450092,-1.42362052876886,-1.80689715915091,-1.82397575993059,-1.51607632473283,-1.17365460980236,-1.35271324055475,2.3311448948006,-1.96655518188025,-1.35675516630288,3.22108291890113,-1.37190011190125,3.04600693643404,-1.40981201957423,-1.42883271630114,-1.27132834214576,-1.69995776606977,-1.89888458429256,-1.50694312309725,-1.67933739081946,-1.75794209250262,3.07455110726199,1.99340247038186,3.49180193382035,3.62674027157912,-1.03286776727015,2.77363507972684,-1.47788593434323,3.56957780497352,-1.07290328617261,-0.95002333194124,-1.38469453445201,2.24382584413509,-1.10437444157585,2.3257154204315,3.14301052492293,-1.06372799955505,3.78448190962856,4.04307960930758,3.80085053653295,-0.950292545606905,4.24895870477767,-1.05094361130732,3.47551840800871,-0.891754316321458,3.80051456037481,4.2078682812321,3.34198523172839,4.17589807723923,-1.04476662136067
"EF.34.2",1.57430587203042,1.70959687655162,1.59728627187618,1.51772052053831,2.0626705837906,2.42139302102014,1.71070238902309,1.48484743082956,2.34508998285592,3.08983124291383,3.24383318401486,3.80047655074898,3.12105409629056,3.03878278187073,3.31600426106224,2.86576323675001,3.25161310904684,3.6207505668721,3.36272017297911,3.05291770647349,1.46875603016775,4.29851442535829,-1.33125160581136,1.5900060416799,-1.26416473051632,1.46725827304003,-1.23432123904168,4.3564305616251,-1.23832321165468,4.46871482815746,4.03140708491865,-1.13219695657966,4.25305235944605,4.6697305363703,-1.24261696587151,-1.65457038322555,4.56381885560484,-1.42362052876886,4.39361201489178,4.10561338345931,3.46065741768774,-1.17365460980236,-1.35271324055475,3.61353966090234,-1.96655518188025,-1.35675516630288,2.98160294826723,-1.37190011190125,3.23043597556756,4.74292067512988,-1.42883271630114,-1.27132834214576,-1.69995776606977,-1.89888458429256,-1.50694312309725,-1.67933739081946,-1.75794209250262,2.99964979908888,-1.87779854052604,3.27962741387671,-1.35686635012922,-1.03286776727015,3.68614508876108,-1.47788593434323,3.08002957965481,-1.07290328617261,-0.95002333194124,-1.38469453445201,2.79036955050316,-1.10437444157585,-0.932381117589977,3.41811381516785,-1.06372799955505,3.29531778264375,2.84730357218582,3.47542813609833,-0.950292545606905,-0.892704851724993,3.30576521538227,-1.01311796172343,-0.891754316321458,3.15515804365122,-0.933795275270557,3.02773613189188,3.30381343786957,3.55035322877392
"EF.41.2",-4.30622711437028,-4.06805544667104,-4.15845594171073,-2.0376275409511,-3.62090918354808,-3.3867494689603,-4.01939739395048,-3.97898437419605,-3.26803812353215,-2.70012892798342,-2.5055598018934,-1.89325558805372,-2.49571700137601,-2.57798831579584,-2.3223504082715,-2.76902636641924,-2.17333690843456,-2.08967645050277,-2.15874074488313,-2.30837445923594,-3.30192859429791,-1.99305471420003,-1.33125160581136,-3.25418104477869,-1.26416473051632,-3.30342635142564,-1.23432123904168,-1.89739824995037,-1.23832321165468,-1.83023441869848,-1.43242472010696,-1.13219695657966,-1.83825752263165,-1.59366772622132,-1.24261696587151,-1.65457038322555,-1.61204841450092,-1.42362052876886,-1.80689715915091,-1.82397575993059,3.01652316842042,-1.17365460980236,-1.35271324055475,-1.30644126492578,-1.96655518188025,-1.35675516630288,-1.46104830822308,-1.37190011190125,2.89606678914313,-1.40981201957423,-1.42883271630114,-1.27132834214576,-1.69995776606977,-1.89888458429256,-1.50694312309725,-1.67933739081946,-1.75794209250262,3.12481294204288,-1.87779854052604,-1.4208529519157,-1.35686635012922,-1.03286776727015,3.51287336748705,-1.47788593434323,-1.47384731194573,-1.07290328617261,-0.95002333194124,-1.38469453445201,3.33228576133918,-1.10437444157585,-0.932381117589977,-0.951334037299168,5.10378849133329,-1.13549901619956,-1.04451672592481,-1.03543137041852,-0.950292545606905,3.4640039749646,4.11954038373083,-1.01311796172343,-0.891754316321458,-1.16233006988509,-0.933795275270557,-1.14665113800375,-1.0002516553346,-1.04476662136067
"EF.43.2",1.57430587203042,0.702629177794628,1.65268505126597,1.47391789787992,-3.62090918354808,1.47306293540137,0.832632869969137,1.6735048060726,2.44238889384272,3.03966398419581,2.42169388326381,-1.89325558805372,2.35631326254361,3.19966400742682,2.65438333414907,1.37410835997229,3.27340046323175,3.37415535452284,2.5507894564292,3.29374436164376,1.51835297130712,5.05359256364872,-1.33125160581136,1.76309879203624,-1.26416473051632,0.360135294704008,-1.23432123904168,5.21980725321397,-1.23832321165468,4.2123984149839,-1.43242472010696,-1.13219695657966,4.94958745967793,5.26594717743288,-1.24261696587151,3.09901980788082,4.33859413808681,-1.42362052876886,4.35852069508051,4.97619430837161,2.50927536600232,-1.17365460980236,-1.35271324055475,-1.30644126492578,2.97508724072905,-1.35675516630288,-1.46104830822308,-1.37190011190125,-1.32344091603298,5.55053570952708,-1.42883271630114,-1.27132834214576,-1.69995776606977,2.75507576586496,2.92387367574606,2.36371387701509,3.15471279323344,-1.50015987124139,2.34170916465007,2.42929464979435,3.86888032358398,-1.03286776727015,-1.19665683382529,2.64924845070187,3.76789970311392,-1.07290328617261,2.78764628634213,3.0461222643913,3.78427088508224,-1.10437444157585,-0.932381117589977,-0.951334037299168,3.62761988267409,3.93967479903426,3.47727185112423,3.24123474859753,-0.950292545606905,-0.892704851724993,-1.05094361130732,-1.01311796172343,-0.891754316321458,4.13598729666294,-0.933795275270557,3.66553321736866,3.54304312693541,3.12962064853496
"EF.43.3",1.096450267502,1.18421798137559,0.98903853510272,0.90681143821534,-3.62090918354808,1.47306293540137,1.11050132097259,0.80013911891548,1.67360429907715,3.84809017477895,3.96058492234422,4.53161343585166,3.87930781845209,3.76940089386017,3.92181649239224,-2.76902636641924,4.12744888622868,4.25771275915324,3.92803398202917,3.74606488703343,1.15241870195559,3.2592187138466,-1.33125160581136,1.28911373749132,-1.26416473051632,0.721925339309512,-1.23432123904168,3.00044155000054,-1.23832321165468,3.12559263890278,4.72878260158812,-1.13219695657966,3.12458710762825,3.44328487619231,-1.24261696587151,3.69253714749192,3.51785030042216,-1.42362052876886,3.06830016405025,2.98004528480267,3.01652316842042,-1.17365460980236,-1.35271324055475,-1.30644126492578,2.40289267058677,-1.35675516630288,-1.46104830822308,-1.37190011190125,2.41422870225039,3.15453617189361,-1.42883271630114,-1.27132834214576,2.37757967783595,2.41860352924375,3.503692170999,2.84245118622958,1.67604511198253,-1.50015987124139,2.42626655267813,3.94978507621196,2.49328125158084,-1.03286776727015,2.97773043607035,3.14708687894105,3.18959178216634,-1.07290328617261,-0.95002333194124,3.28813430000989,-1.25268171733139,-1.10437444157585,3.03791079596214,-0.951334037299168,-1.06372799955505,3.51846133395796,3.59987417321657,3.37128787684573,-0.950292545606905,-0.892704851724993,-1.05094361130732,-1.01311796172343,-0.891754316321458,3.33747960044517,-0.933795275270557,3.33068567647445,3.54304312693541,3.40958067489283
"EF.46.2",0.568970208830869,0.374595809819279,0.818277800709842,0.488101103357155,0.506225201497009,-3.3867494689603,0.257268725065575,0.626185811792042,1.55224344207289,-2.70012892798342,-2.5055598018934,-1.89325558805372,-2.49571700137601,-2.57798831579584,-2.3223504082715,1.73078330391102,-2.17333690843456,-2.08967645050277,-2.15874074488313,-2.30837445923594,-3.30192859429791,3.2952123164945,5.42916308527206,0.872953340266405,4.91585192313625,0.666865562126484,5.36145927491963,3.05842880765089,5.25088171967064,3.00604748825299,-1.43242472010696,4.99029585293473,3.01377274128796,-1.59366772622132,5.4394916315783,-1.65457038322555,3.12415003389358,4.83404705911378,2.88445072307824,3.33507953928394,-1.51607632473283,4.98755271189271,4.54718411302774,-1.30644126492578,-1.96655518188025,4.75913695918015,-1.46104830822308,4.95245885048006,-1.32344091603298,3.22491696865541,4.44328507317428,4.47167484566372,-1.69995776606977,2.05235913428887,-1.50694312309725,-1.67933739081946,-1.75794209250262,2.94249138524893,-1.87779854052604,-1.4208529519157,-1.35686635012922,-1.03286776727015,-1.19665683382529,-1.47788593434323,-1.47384731194573,4.30699406736785,-0.95002333194124,-1.38469453445201,-1.25268171733139,-1.10437444157585,-0.932381117589977,-0.951334037299168,3.69844593524271,-1.13549901619956,-1.04451672592481,-1.03543137041852,4.88158993167661,-0.892704851724993,-1.05094361130732,3.94270909587783,4.48352409136271,-1.16233006988509,-0.933795275270557,-1.14665113800375,-1.0002516553346,-1.04476662136067
