"","2' fucosyl lactose","2'-Deoxyinosine","2'-Deoxyuridine","2-Aminobutyrate","2-Hydroxybutyrate","2-Hydroxyglutarate","2-Hydroxyisobutyrate","2-Hydroxyisovalerate","2-Oxoglutarate","3' fucosyl lactose","3'-sialyllactose","3-Hydroxybutyrate","3-Phenyllactate","4-Aminobutyrate","4-Hydroxybenzoate","4-Hydroxyphenylacetate","4-Hydroxyphenyllactate","5,6-Dihydrouracil","5-Aminopentanoate","6' sialyllactose","Acetaminophen","Acetate","Acetoin","Alanine","Allantoin","Arabinose","Arginine","Ascorbate","Asparagine","Aspartate","Betaine","Butyrate","Cadaverine","Carnitine","Choline","Citrate","Citrulline","Creatine","Creatinine","Cytidine","Cytosine","DL-methionine-sulfoxide","Desaminotyrosine","Dimethylamine","Ethanol","Ethanolamine","Ethyl-beta-D-glucuronide","Formate","Fucose","Fumarate","Galactose","Glucose","Glutamate","Glutamine","Glutarate","Glycerol","Glycine","Guanosine","Histidine","Hypoxanthine","Indole-3-acetate","Indole-3-lactate","Inosine","Isobutyrate","Isoleucine","Isopropanol","Isovalerate","Lactate","Lacto-N-fucopentaose I","Lacto-N-fucopentaose III","Lactodifucotetraose","Lactose","Leucine","Lysine","Malate","Methanol","Methionine","Methylamine","Methylsuccinate","N,N-Dimethylglycine","N-Acetylglucosamine","N-Acetylneuraminate","N-Carbamoyl-beta-alanine","N-Methylhydantoin","Nicotinate","O-Acetylcarnitine","Ornithine","Phenol","Phenylacetate","Phenylalanine","Proline","Propionate","Propylene glycol","Putrescine","Pyroglutamate","Pyruvate","Ribose","Sarcosine","Serine","Succinate","Taurine","Threonine","Thymidine","Thymine","Trimethylamine","Tryptophan","Tyramine","Tyrosine","Uracil","Urea","Uridine","Urocanate","Valerate","Valine","Xylose","myo-Inositol","p-Cresol","beta-Alanine","beta-Pseudouridine"
"BP.10.2",7.32879514282945,3.9147500068629,4.09695003267884,0,4.52060634134465,8.22515130070887,3.77178090828,6.23674365059698,0,10.401477874829,0,0,6.03462137283431,0,0,3.64932561719027,7.07701096119782,0,0,8.11804929154079,0,12.0713881045468,8.45871019506664,9.33547690712659,0,0,6.11158159603851,0,4.84395009366978,8.11255614489593,5.06707131499464,4.42532102719223,7.40782512921578,5.41844916089997,6.98704627160815,8.66419969743892,0,7.37066918067693,5.63116138273787,0,4.1769518712698,3.84581596857042,0,3.15403525730543,12.2639625856507,6.32728844659052,0,10.9198993290264,8.75853921471388,0,8.70239927532329,8.5657695770256,8.79005822626663,0,0,9.13956100980758,8.95217014887803,4.06879516701857,0,5.02405749652172,0,6.1656483137161,5.001836326102,4.7898899555377,7.31666042083508,5.62515551329354,3.73260337735515,10.9012265874966,0,7.54666148483645,7.85204300730085,0,7.45627747861119,6.79915405892934,6.01441890216403,4.03982507401664,6.3936905042831,0,0,2.13662701697543,7.48763394646982,6.53902278623051,0,0,0,4.90765848678647,6.91672990197284,0,4.86992244001801,6.72576225662182,7.7075917749854,8.47243072575115,10.2504696202977,6.67436363852008,0,9.55151983414222,0,3.4585848219174,0,10.047316214729,7.8474842248161,8.25381919148573,5.12831036354382,4.68762679208435,1.64939400645472,5.35736402362768,6.18991272684961,5.85549717707327,4.25102741148914,0,5.73891175323231,0,3.77178090828,8.10854209110776,0,9.06667985591533,0,5.77065981393679,4.00999116341259
"EP.23.2",0,5.43613264103809,5.68743957215892,0,0,8.75195122097774,2.48556211071709,0,6.17990886402682,0,0,4.4597378387527,0,4.52641251278221,0,7.70703404419371,4.38829942148998,0,7.07876095721937,0,0,11.4152952912012,0,8.73291209374298,0,0,7.01120290895108,0,6.50395653577028,8.10262020040165,0,9.29752667624978,5.69748967906934,2.70621690314676,4.61876608822828,0,7.08627036862289,3.80085816080551,0,0,0,4.3113640511277,0,3.49113214462378,8.52774630054237,0,0,4.55815400988215,5.7270478359633,4.1370857309514,7.06101653742477,6.69811182864315,10.1195667693042,7.12779031802692,0,9.74368261780077,8.22080425977016,5.11769581070524,6.22811057190358,6.56458090176825,0,0,5.21947189704528,7.98596471180235,7.98900268810964,5.60318133561414,7.88240561951752,4.80594723833262,0,0,0,0,8.02182511981735,8.46316845278735,6.58537159035644,4.58891911188176,7.2407770511306,5.55823122580047,4.92100280991264,2.48556211071709,6.19217885291194,0,0,3.86533620893886,5.66703117843909,0,5.40981635783121,0,7.13968104947362,7.3912578685454,6.26279586920757,10.1900396702373,0,5.63561575780679,7.28671410123053,4.75594385770774,0,0,7.63909388415208,7.7706505345112,9.14269270597293,7.84924078263065,5.87980779815908,6.08952565210865,5.18668405807524,5.71729186981602,0,7.640527574844,6.49047324678031,0,5.61411011257611,0,5.95984934981894,8.20055245671406,0,5.21947189704528,0,6.4768056719483,0
"EF.33.2",0,4.86726040041544,5.11507342574986,5.83822531772786,4.92787826233133,6.20549041018183,2.10943701899243,3.27469946939554,6.1199689965078,0,0,0,0,5.5525202344379,0,7.20055850310003,4.07590219764029,0,8.39080060941265,0,0,11.3446301840997,0,8.73055905424218,0,0,7.21260682843716,0,6.18896124504097,8.06523645244303,4.07590219764029,8.44506184011254,5.05216443613423,4.17429077416324,4.71573146157055,6.23377490015634,0,7.75235119313985,4.55857548592824,0,0,4.17429077416324,0,3.70465615532919,8.37641187318797,0,2.10943701899243,4.64023697535344,7.11023597508804,6.42205355838919,8.49237515617104,7.76103934197285,9.61403369451789,6.84171729551105,0,9.38626868864901,8.2203894295255,4.67869635338217,6.39868033380277,6.06961562260777,5.92868102263787,0,4.23488836968244,7.82308771999564,7.69949520358516,5.32346240186439,7.71772724194067,6.72447671370036,0,0,0,0,7.82633447475842,8.06268054125034,6.74140572787836,4.34607218467272,6.92890923994127,3.54236959981191,6.16364365600101,0,7.39542709627153,6.39529625459542,0,4.53707410456709,5.67814310695301,0,5.60617141761023,0,7.08844134500434,7.13964982221397,6.48287199595272,10.0042855713506,3.10821175214856,5.0903826389178,7.3468863159534,4.99882306035747,6.93089533412563,2.10943701899243,7.49616340185614,8.16938370582384,8.43541264336523,7.56056095133184,5.13916928029763,5.84998996191519,0,5.77092285950803,0,7.30818905944832,6.45452377752902,0,5.16269819779671,5.19698509804972,4.88276277950302,8.04785590900392,0,0,5.93407179531681,8.09044257112832,0
"BP.22.2",0,0,0,6.78580065972302,5.84580048879163,8.09127771967267,0,4.92955366346405,5.6226616423161,0,0,4.72194120385301,5.96801630760445,6.13472810972317,0,4.45963155949227,7.81010352357701,0,0,0,0,10.8399931130065,4.04428939282382,9.53379620126973,0,5.93197686081963,6.98041571587024,0,0,8.96749605437738,5.98120314146967,4.49884218053179,7.22203668350332,4.62510829776642,5.95912747796687,9.51076303946866,0,7.32512178603137,6.57092431288844,0,0,2.63210322580669,0,0,7.68156869243756,4.96636392648814,3.43887750223988,8.2558854931147,7.25555934100174,6.21735965961214,7.69896042766962,8.27896685201898,9.12895645138043,6.55136386508274,0,9.07916240900715,9.38035422579818,3.43887750223988,6.72126231445123,5.37580990701355,0,6.35562026547544,0,2.85338875091775,7.21697338699533,6.5439289171088,3.25700857201946,10.5404830375158,0,0,0,6.69166193323283,7.56498116999274,7.87394051683745,7.02752010739296,3.76688544428918,6.18226862896293,4.39777377732367,3.59275496592203,3.25700857201946,6.19996805747376,0,0,5.01342707505173,0,2.85338875091775,5.65947468732288,0,4.69069376646089,6.98041571587024,8.57755888809733,6.81277718039099,8.89197986079202,5.42269157593461,7.01050502947401,9.25875338267733,7.27010503778478,3.03469666193402,6.12342866166792,9.80317083514167,7.21824161672338,6.98362598604602,0,4.13125174224266,0,5.12222129206213,4.41882094458737,6.99478146126084,6.59010947969688,0,3.68360080691501,0,0,8.5199408143311,5.3677780813708,9.20807542313767,0,0,0
"BP.23.2",0,0,0,4.894973724782,0,6.66987167154158,3.40436753304948,5.14765385682652,5.82610575590233,0,0,6.30285460049299,5.17636207713422,6.77819358538523,0,6.3934268604454,6.2299226576345,6.13691325562435,8.03258358600297,0,0,12.4819811011771,5.7755908902198,8.16780820523125,0,4.8034177874621,6.52416040500717,0,5.48272166541819,8.40272487834935,0,8.72247158674189,10.4302322243018,3.22253088675931,0,6.10014476407681,0,4.34170186131959,0,0,0,3.34734265835849,4.95559195115883,0,8.72978968388549,0,4.34170186131959,4.12407076826963,6.68875989638915,5.55633111632389,7.5490398478692,8.73248655693419,9.1565407032051,0,6.23974262809902,8.97984306771844,7.11683555958559,0,5.24030697134003,5.9155757330985,0,5.66619465015774,5.09789588323647,7.58446469931992,6.16538467071877,5.1668839438156,7.32413589018597,10.8539559117739,0,0,0,0,6.36221883433216,8.97457157415898,6.58131858604744,4.46426735618677,5.9155757330985,0,4.6873631916973,0,6.72750060933132,6.94743851928192,0,5.66619465015774,5.68338664534994,0,6.85148627412896,0,6.54117167861468,5.51685353082506,6.38501171089262,9.94333037252769,4.34170186131959,6.48415524969789,0,6.98523822764417,6.68667873670573,0,6.52905036920631,6.45306481223095,7.86725355413977,7.18111990410445,0,5.26650791038217,4.29726584314776,4.64011871510631,5.79101506836355,5.97672931868399,6.41825558656425,0,5.98095760047275,0,0,6.73942914629902,0,5.48272166541819,5.5301866372004,0,0
"BP.30.2",0,0,4.99723362362068,4.76242139762709,0,8.31010473160494,3.87547561030217,0,0,0,0,5.36314420056662,5.61802767946276,6.32666905367664,0,4.06949317477936,7.0780826568231,0,5.61802767946276,0,0,11.2828178889351,6.198836613401,9.15806761737576,0,5.31354954866624,7.85138362389342,0,0,8.20295506852884,0,5.29645595918228,5.44813398013197,4.89960499812424,6.75344211305368,10.5279542969062,0,7.79347635620723,6.24662690107275,0,5.97219279928922,4.81957192452316,0,0,7.61611063400172,6.42337629570008,0,10.5093030270051,9.58877799485278,3.10978212704869,9.26525782483299,8.96682150043406,9.66936456439216,6.89547109576655,0,9.74050099682714,8.06848074791835,0,5.78459714259551,5.03151967139232,0,5.93647519735577,0,0,7.88432466887212,6.25327139422647,0,10.743688316326,6.7614421340664,7.68566828679607,0,0,8.03615802834804,7.90230844995059,6.89721173667315,3.94441303592237,6.21272561279448,3.37722039010907,0,1.3113631730894,8.43678585987039,8.95866538818238,0,2.6275170622105,4.86038881317508,3.58812792974198,5.73023701871121,0,4.53194050054327,7.42425233405875,7.42116750092695,3.43425300307716,9.94611278430625,0,0,8.64693976151877,0,3.48821372259135,7.8439886338828,8.10031366826202,7.38017387789761,8.16305552614478,5.76320636592073,4.39314110298232,0,5.95001923594541,0,7.42322511333975,5.93647519735577,0,5.63660358460942,0,3.76225633684994,8.3576441590745,0,0,0,4.06949317477936,4.5683000237552
"EF.43.2",0,4.35514052620302,5.07556081859897,5.41586735407452,5.07556081859897,9.4736345638388,3.25784447450361,5.08898280503988,6.16508865495054,0,0,4.94589455183265,0,7.37132758719214,0,8.05490502165006,7.50485888706301,0,7.6841997241821,0,0,11.0209070182427,5.03417897050299,8.70847420897047,0,0,6.07972962837133,0,5.80190374508441,8.67910831607801,0,8.82184116727018,9.99717816816905,2.72170096580565,0,0,7.60771621638928,0,0,0,0,4.10393374091797,0,3.66248754337323,7.87970097516851,0,0,5.04816404291248,5.17820772826292,5.1152981651006,6.01848668558435,5.74820060113772,10.7331188091718,7.39552229714839,0,9.3383919834603,8.06651320728308,0,6.46519125442303,6.26452175547159,0,0,0,8.06787005953976,7.80936282086404,5.59978410959852,8.04593635368108,6.57055130962453,0,0,0,0,7.92215828172269,7.86486146558013,7.19956252293655,4.32697920395941,6.9199259641155,5.17820772826292,4.29800207690068,0,0,0,0,0,5.20230378416953,0,6.94732488626771,0,7.39817481652772,7.09939415774464,8.77046392977991,9.89895878855899,3.17111389277773,0,7.79610589226867,0,7.66916185323752,0,7.5969169805595,6.79005117226089,8.34960222048047,7.79521581630406,5.46282256526502,5.86521493843487,5.2712927514402,6.02373597996753,7.0462194717265,7.09939415774464,6.79973645366879,0,4.74182469446471,4.70336449765987,5.73431177573598,8.14545863577861,0,5.43491480981055,0,5.00560809143315,0
"EF.46.2",0,4.81084738917122,5.31823517052596,5.22190916577914,0,6.44697898646721,2.53135167499095,0,4.92295137507462,0,0,0,0,0,0,7.89253571186213,0,0,5.56157217179026,0,0,10.9246882554723,4.44695296669163,7.7954354694564,0,0,0,0,0,7.50173718442596,3.62432680976432,8.28810225227305,7.56950321136202,0,2.81627109528456,0,6.69166990156164,3.6783211891601,3.82476250500074,0,0,3.1330404068973,0,3.62432680976432,7.2375323584623,0,0,4.6251600514999,4.49456854915905,5.35823865775987,5.45176093305463,5.4954344579098,8.43534805520635,0,4.92295137507462,8.73994453879858,7.22699803582825,0,4.77636594520728,5.34838680265668,0,0,3.29955553076525,7.47848033675645,6.91945326869068,5.15211776719577,7.60744240974182,4.75866892659295,0,0,0,0,7.10485618935202,7.29002248962684,6.95184470326875,4.37098957792104,6.33166879194102,4.79375526077162,4.540020081095,0,5.98027413164385,0,0,3.03812816129645,0,0,4.92295137507462,0,6.79470184062999,6.33166879194102,9.05490848861998,9.85387812956434,0,5.30797916827384,0,3.50673248116759,0,0,6.65750111478917,6.82001958661167,4.34433008031361,6.4984370380692,5.17592685845579,5.51238345437312,0,4.42226729983073,0,6.5680563776473,7.30971368446169,0,0,4.540020081095,7.96235766671101,7.24943724889858,0,0,0,4.16747088444345,3.56725444699528
"BF.23.2",0,5.55722341086585,5.52905339688935,0,0,10.4992476849007,5.80234009665085,6.22218875866596,0,0,0,5.50006680109192,0,0,0,0,5.7578891824207,0,0,0,0,12.1761699928574,0,9.3299694610913,0,0,7.51886731574825,0,0,8.66204432067156,5.66258109616429,9.54361723709242,9.72344298654173,0,0,0,0,5.37490840749675,4.96947010977726,0,0,5.50006680109192,7.08567806552863,0,9.30015519880478,0,5.19259628844561,9.73116834679095,7.87905156780781,7.35358734016933,8.32805967565623,9.0333072192943,10.5110774761948,0,6.14808141591607,10.3365654084923,9.00983808533489,0,7.04886414601624,6.79397239780168,0,0,0,7.23118547244584,8.01632251896518,6.84122516954119,6.81787786009551,10.0131694976691,0,0,0,0,8.24278592979005,8.21201427548603,9.0384486185657,4.80696971417641,7.24668964288543,5.1517769213049,6.92951759177386,5.01825578754891,7.26195709978469,0,0,5.34100836109756,6.57886169314358,0,6.8020045495839,0,0,7.60847942580909,7.70378956323843,10.3189075041276,4.91818202858172,8.61617641100729,0,6.943503807306,9.05707743781847,4.86412091335012,7.79080090802466,11.4303430021817,7.87905156780781,8.10491615754891,0,0,0,5.50006680109192,0,7.8542227138509,7.83162288847688,0,0,0,7.70378956323843,8.42099548784216,0,6.10082898383573,0,0,0
"EF.51.2",0,0,4.73416255145643,7.69005453680058,5.31053259047161,6.53987231934135,3.05665876603794,5.35705043953547,5.41015802445924,0,0,0,0,0,0,5.14521817033501,4.86130037888586,6.23250080638075,8.45095909508484,0,0,11.5923119943527,4.44087638781566,10.6058688130664,0,5.44405826584172,0,0,6.30552541678975,8.46120718546453,0,9.4829888914417,7.30033803294379,4.9332658465737,4.58847687693291,0,7.52763942785233,7.76069211818485,6.05018094762861,0,0,5.41015802445924,0,0,9.91910108985494,0,3.65295190541971,4.37027988749744,6.56734646324155,6.00366147399044,7.70319532509112,7.25777845906069,11.563879025305,7.56129888432202,6.02252973246356,9.23351824883183,8.29426433903914,0,9.17013455050966,5.84951299653278,0,0,3.83506833726634,5.56921727188806,9.950861652068,6.46769124782584,6.38339844520055,6.25497349247992,0,0,0,5.38395672720633,9.9435714424699,7.74745785228124,6.83656565051704,5.96482213324938,8.58025821294436,4.02416336130202,4.58847687693291,0,7.06012277909417,0,7.78744684633856,0,5.50859452527906,0,7.42158717836923,0,5.94985946065221,9.30283761692855,6.4736613863649,9.58651272321012,4.69968189174088,6.91229887645884,8.71392535949798,5.83270616182388,6.79211399507943,0,7.50242802351392,7.69708444019457,8.65924203605602,7.88275699603913,4.69968189174088,5.66050626529854,4.98732775036586,5.98927291444738,7.97442416105755,9.04749732239072,6.5029888656584,0,4.6639699382425,0,6.43420274523915,10.5896427416243,0,6.78559933051061,0,0,0
"EF.56.2",0,3.99688699223996,4.45621641943864,5.49134137520408,4.48218508753666,5.48195195676654,3.81471387731583,3.5274093600658,5.85545635325121,0,0,0,0,4.76981121214625,0,6.19839703243747,0,0,10.1605656915154,0,0,10.72153299896,3.65238144626689,8.20061998792963,0,0,5.63069276217246,0,4.5321833369368,7.9847616370282,4.5321833369368,8.29779524681712,6.33595158150638,2.43562673001756,2.9009633902634,0,0,0,3.38459419146532,0,0,3.30475060937987,0,3.45854407834704,7.53509060572063,0,3.38459419146532,4.78885671816496,5.44348706054408,5.13601824806697,6.54534535887084,5.8874074454135,8.8400801015051,6.24344934025241,0,9.54367804710666,7.88666768841731,0,0,5.67831964316253,0,0,0,7.24336508203012,7.02103186141722,6.40199460541667,7.01085885020605,5.89990741791117,0,0,0,0,7.2530425670634,7.46618424790192,5.88109837379399,4.28442140022735,6.51559122452365,4.28442140022735,3.70946727273802,0,5.76726522397851,0,0,0,5.67053768592626,0,5.80893713758067,0,6.44970982835444,6.48492456457849,6.07077430835962,9.02535198992115,0,5.05264291544467,0,4.82589304490111,0,3.45854407834704,6.89613881383681,6.84677519697982,8.43772901031456,7.00058128428028,3.99688699223996,5.49134137520408,0,4.78885671816496,4.03768253001125,6.71839436089117,6.29913784835014,0,0,0,0,7.49305724899476,0,0,5.64682173626831,7.659042298846,0
"EP.60.2",0,0,4.20337200024812,5.573196887144,0,6.85820739458093,3.54258791542641,5.0596611502981,5.79960850968808,0,0,4.02757546589737,0,4.72048454015481,0,6.48289655947811,4.43286421517956,0,9.89612018049455,0,0,11.1534379751631,4.17059731234872,7.97776187056513,0,0,5.58135996390406,0,5.62120478551898,7.12700432640861,3.94758785101549,8.68085196443257,9.58823540284342,0,0,0,0,0,3.86064725306435,0,0,3.33537901361581,0,4.02757546589737,7.49179152074399,0,2.71942550077879,4.48286120318058,5.81902624613436,4.06529272005191,7.04203918597076,6.936678849692,8.95729484614081,0,0,9.51730759002766,7.59787373815076,4.88009298466175,6.03185736881933,5.6891537820299,6.13045831404155,0,4.32468472903884,7.85757034301449,6.85593725113983,6.01091444172357,7.69081980822953,4.02757546589737,0,0,0,0,7.13219015678937,9.37399912336688,5.91666315029354,4.5534619504138,6.36387576224021,4.64045561643311,5.71793210645343,0,6.95947772247481,0,5.20000864619304,3.07388703361407,5.3230620997047,0,6.7950286416369,0,7.16275276936972,6.46289598821792,6.0774343750826,10.3034675728004,0,5.40391064430178,6.44591773565198,4.38023615047705,6.36387576224021,2.96902663423506,6.7926102669204,6.60397398806517,7.90723458432734,6.84680478787526,4.4068962540796,4.6610711392084,5.26899759547932,4.98871555741554,4.70106959828821,6.73274217768075,5.8125954702219,0,5.03188388818283,4.45817505525143,5.85057406452917,7.27643960574863,0,5.5313510363463,6.32599267801773,7.6888454746293,0
"BP.39.2",0,3.55549182890371,4.40923871653183,7.38331718667324,5.10227491492305,8.8158100012769,0,6.28904635989358,6.57996840600547,0,0,0,5.40315048874091,7.66226541401371,0,4.8630679279353,6.25267897593973,0,6.35195977797184,0,0,12.125523099932,7.46669873627561,9.79133849622948,0,0,6.38494608277257,0,0,8.99774226965572,0,5.66490061384553,8.78364271571462,0,5.76843904642275,6.81084822741025,7.68583415015581,5.85726867102611,4.74867292601455,0,6.73688865189036,3.81752300173607,0,0,8.4517687021429,0,0,8.71917564935615,11.0839207318246,0,9.18821423567059,8.84848263562726,10.4290290068619,7.61425621759028,5.28635655469053,9.5161960800233,9.80956135183158,0,7.34904077955209,5.20336425832658,0,5.89648876760716,0,5.90128486760053,6.66819232768798,7.38114090899179,5.52180374960436,11.6226239986082,0,0,0,7.9735161300895,7.05118371604998,8.00669452126987,0,4.40923871653183,6.51995064177566,0,0,2.86478200436595,8.39452242797892,8.6307863118508,0,4.47109689829288,5.99702862022468,0,8.36645322674068,0,5.2224113234502,6.87610888248226,9.27875059060344,7.93419903704803,9.40946075881712,8.46327801681407,0,8.02287984253008,8.07700740801437,6.92024658316947,6.88509364989117,8.28073497133653,8.45623964830723,8.54374655812143,0,0,3.19966451661808,6.17207559201847,7.04662790632856,6.60631713669135,7.24230458829208,0,4.95344211665623,0,4.84946392255029,8.04274992102775,0,6.91851797769102,0,6.14244406023255,4.40923871653183
"EF.65.2",0,3.40172051747054,0,4.5969623703978,0,6.0061506586885,7.13092723579473,0,0,0,0,5.60635872024954,0,0,0,0,0,5.01009235811467,7.06417232939526,0,0,10.7372463400936,4.94658497846227,6.99897623166028,0,0,4.57343677078651,0,0,7.12537681248468,0,7.27501144531668,9.81646201103961,0,0,0,6.79924118047226,0,0,0,0,0,0,4.61994732089023,7.26538056158056,0,0,4.16810481241172,4.80601942841639,4.91325204101834,0,5.44084957947401,7.58909876904456,0,0,9.6490990931762,6.43408513223213,0,0,3.92709124817762,0,0,3.14012039288159,7.95205486256289,6.30372408261631,3.72661209041939,7.93898278412828,0,0,0,0,0,6.53275619795299,9.76496343994064,0,4.30158003905498,5.34654280269196,4.70694319199175,0,0,0,0,6.75186402291284,0,0,0,7.5510442570022,0,7.22925187411843,5.55417445234205,5.34654280269196,9.63667843224052,0,8.27580733967612,0,4.84305592211126,0,0,5.30159355022217,4.70694319199175,8.45391173777208,5.96556589147038,0,4.66439082529807,0,4.6424159100728,3.92709124817762,5.8982631582094,7.02597678978244,0,0,0,0,6.71619504780326,0,0,6.83707662418522,0,0
"BF.40.2",11.5186678034403,0,0,5.0301481940767,4.06660605040248,8.0299530614525,3.02271529959122,5.19162386678352,0,10.4917944756295,7.56772218313404,0,0,0,0,0,4.40678690176739,0,0,7.82247169171807,0,10.6811104405594,0,8.34410405186749,0,0,5.26760541074458,0,4.93278321963156,7.30446120624759,4.90979614468721,5.34576633598295,5.36807110158572,0,6.50040204373557,9.3290025807631,0,3.50082769742239,3.67491320667732,0,0,3.59164813686291,0,0,8.19039074234469,5.72840460691487,0,9.39707078355148,8.49229128606946,4.11922044846911,8.84338974505387,8.80440569194695,8.20643966368493,0,0,8.89311147999395,8.15433075392763,0,0,5.05055535620555,0,0,0,3.59164813686291,5.75870933448269,0,0,6.29603952763729,0,8.91622894695307,9.19461059673614,8.32250003046349,6.03134934511753,6.11835980070545,7.74909237747408,3.92152292280664,5.20035701090203,0,0,0,7.28194016792526,8.1369549195736,0,4.26225552258096,4.66017667698577,0,3.28999663816002,0,4.06660605040248,5.14677620467934,7.46118382108498,8.23318716832496,7.07946040843304,5.1559080755898,0,0,7.3202426874572,6.06852793480725,0,11.5121245332101,7.0701207942334,6.13215299080005,0,4.11922044846911,0,4.81216940032472,0,5.33821947642801,4.93278321963156,0,4.14452521001527,0,0,6.8523252436417,0,9.62803298043284,0,4.67498914758783,0
"EP.73.2",0,0,0,0,5.51219427096093,8.08107888355034,2.80044904903233,6.64689694976163,5.84127854093258,0,8.28614448452742,6.31655404936557,5.24394185746111,0,0,0,5.86222136841478,6.55536247880382,0,6.71541668042389,0,10.8490087880964,0,9.05823936095849,0,0,6.14470513051218,0,0,6.65864792733158,4.6426671329018,8.82930085735546,10.006005736023,4.23731796242037,0,6.46315669447916,0,7.49013251793515,0,0,0,0,0,0,8.67167842328122,0,3.08651681365206,4.44980713833445,4.60695591960231,6.46599356233899,7.12308604201239,7.10081343601439,9.24334893759126,0,0,9.54302922301864,8.74449252833274,0,7.08568457540891,4.60695591960231,0,0,3.64472845543492,4.44980713833445,8.06974731981878,3.16625160390562,3.69118785412126,6.0156294431923,0,0,0,0,8.14385527853334,7.06722253888739,7.49823792715317,4.8190959839109,6.71099190753472,3.8580653044311,3.96717720304851,0,5.41982425792695,0,0,4.18327456789446,4.06555327425847,0,5.95138799089346,0,4.93030861767085,7.61163862444808,8.54188536168886,10.2871529813649,4.78924703135097,7.65569859425101,8.29800593588603,5.46707537525816,0,0,6.66795028958873,12.0620180420077,8.60355462737291,6.55276845417085,0,0,4.75847976505531,4.62497089838383,6.63261104145432,7.23152538663337,4.60695591960231,0,0,0,0,8.70573601586939,0,0,4.06555327425847,0,0
"EF.72.2",0,4.58022272328979,5.13976771861026,6.6619617397255,0,7.96189701916511,2.71272820285033,6.85343342716642,5.99951806119823,0,0,6.60013757290725,5.54154413899776,0,0,6.16226781332795,6.18183773903777,5.95675675108962,10.1680142794408,0,0,12.3936702884548,4.91938666833597,9.48196772497097,0,0,7.0241362735145,0,5.73482979902408,8.71620683624017,3.72050320289267,9.53567377190023,7.63828304784531,3.88739070855183,5.33842715752656,7.41219944833553,7.15975211493999,0,5.1506960469505,0,0,4.73982414098069,4.41321033060839,0,9.54551411531415,0,0,5.12871864949079,7.98195592045538,6.24927848075033,9.40673760436591,9.23407796142384,10.1390966024613,0,0,9.34130486425501,8.86024994869744,4.45764960682066,7.30469755671505,6.90551837682034,0,5.09481955983453,4.56080879958552,8.08301505677568,7.8322795614476,4.4356767352679,6.99190283174326,8.27999412287847,0,0,0,0,7.94209439635717,10.6071905767462,7.74445619663712,4.23999939634744,7.14506758126519,6.77947794401262,0,0,8.24810736757212,0,0,4.81859388354436,6.08846454493351,0,6.61783708576568,0,6.4279691479577,7.49372197083065,7.57199657073605,10.7330957656713,4.7720802303017,6.96037663299021,0,5.65932394913177,7.85653653207212,4.50019826253252,7.83525133112541,10.8672252367616,8.73357737729815,8.17426371219307,5.40801745105594,5.27329106566341,5.34739541753156,6.06695856596422,4.41321033060839,7.81274476144004,7.11807947095789,0,5.42468384575716,4.81859388354436,0,8.38206820533841,0,6.11367571123541,4.52081256654926,5.74687788918436,0
"EF.75.2",0,5.08443963151455,6.13995872881251,0,0,9.30644128696132,3.10540942735624,5.90170437467507,4.5888883958045,0,0,6.14792682522372,0,0,0,6.03459930254763,5.62914136133392,0,8.68720938798389,7.57694182245383,0,12.0000905245254,0,9.01284054322276,0,0,7.75497655898182,4.56984421203025,6.69384073198807,8.39418896809089,3.45270935272253,9.89208999102463,9.9949410241399,4.69611398382648,0,0,0,5.81145897612752,5.67475074791899,3.87701880387541,0,4.72944502714401,3.98613395211072,4.25628027547585,9.9961260586682,6.09913712928758,2.57027498952452,9.38597804865094,7.85842590786621,5.14031603542935,8.85808664151453,8.65538996976714,9.9709405577518,7.5161984061225,5.88635903801521,9.25133379103283,8.62719138198602,5.14031603542935,7.51720799680434,7.06896431343889,0,0,5.61571869169101,7.7143865873919,8.15911477739268,4.72944502714401,6.82708436801216,6.27098592063381,0,0,0,0,8.30740656456502,8.19407789454154,7.01375557391949,4.88123061836114,7.59949915832642,6.28837754102862,5.04935109950902,0,7.84251812937063,0,6.75405941776807,0,5.82798798685874,0,6.02117643814763,0,6.34208136868305,7.67725153441244,7.05464428063473,10.587768460741,4.05278227167103,0,7.3800663245688,0,7.80615049674599,0,7.92031564125435,8.44133850351402,8.50419859915026,8.06039999435745,6.45330638547151,6.32560663546992,5.91180532131965,6.46782035753641,4.53063225513018,7.90673770345525,7.07526353777461,0,6.66822823678849,0,0,8.35392657481602,0,0,4.88123061836114,4.22962303373473,3.61495029605623
